Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=State	Dependency=Vintage ACS	Option=Central AC	Option=Ducted Heat Pump	Option=Evaporative or Swamp Cooler	Option=Non-Ducted Heat Pump	Option=None	Option=Room AC	source_count	source_weight	fallback_count	fallback_weight
Multi-Family with 5+ Units	Non-Ducted Heating	NC	1980-99	0.812538	0	0	0	0.0781434	0.109318	2	28107.9	22	208748
Multi-Family with 5+ Units	None	NC	1980-99	0.970739	0	0	0	0.0292608	0	0	0	20	334826
Multi-Family with 5+ Units	Ducted Heat Pump	NC	2000-09	0	1	0	0	0	0	3	39753.4	19	169282
Multi-Family with 5+ Units	Ducted Heating	NC	2000-09	0.831259	0	0	0	0.168741	0	5	47825.3	49	411189
Multi-Family with 5+ Units	Non-Ducted Heat Pump	NC	2000-09	0	0	0	1	0	0	1	11102.6	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	NC	2000-09	0.742575	0	0	0	0.0973331	0.160092	0	0	22	140050
Multi-Family with 5+ Units	None	NC	2000-09	0.86031	0	0	0	0.0579511	0.0817385	2	22032.9	14	212291
Multi-Family with 5+ Units	Ducted Heat Pump	NC	2010s	0	1	0	0	0	0	6	57440.8	18	166246
Multi-Family with 5+ Units	Ducted Heating	NC	2010s	0.873433	0	0	0	0.0708095	0.055758	7	72840.4	39	309585
Multi-Family with 5+ Units	Non-Ducted Heat Pump	NC	2010s	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	NC	2010s	0.683261	0	0	0	0	0.316739	0	0	11	66885.6
Multi-Family with 5+ Units	None	NC	2010s	0.910476	0	0	0	0.0371397	0.0523846	0	0	26	323046
Multi-Family with 5+ Units	Ducted Heat Pump	NC	<1940	0	1	0	0	0	0	0	0	14	46455.7
Multi-Family with 5+ Units	Ducted Heating	NC	<1940	0.705882	0	0	0	0.294118	0	0	0	11	32629.6
Multi-Family with 5+ Units	Non-Ducted Heat Pump	NC	<1940	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	NC	<1940	0.347027	0	0	0	0.0583572	0.594616	0	0	20	50852.4
Multi-Family with 5+ Units	None	NC	<1940	0.849495	0	0	0	0.085747	0.0647577	0	0	102	1.39304e+06
Single-Family Attached	Ducted Heat Pump	NC	1940-59	0	1	0	0	0	0	2	4947.83	66	417156
Single-Family Attached	Ducted Heating	NC	1940-59	0.773695	0	0	0	0.0793734	0.146932	1	8914.71	49	79951.3
Single-Family Attached	Non-Ducted Heat Pump	NC	1940-59	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	NC	1940-59	0.509141	0	0	0	0.150353	0.340507	1	2624.88	27	32275.3
Single-Family Attached	None	NC	1940-59	0.64578	0	0	0	0.169416	0.184805	0	0	12	50009.4
Single-Family Attached	Ducted Heat Pump	NC	1960-79	0	1	0	0	0	0	3	24090.8	15	89160.8
Single-Family Attached	Ducted Heating	NC	1960-79	0.856927	0	0	0	0.0247424	0.11833	3	20921.5	39	190812
Single-Family Attached	Non-Ducted Heat Pump	NC	1960-79	0	0	0	1	0	0	0	0	10	72307.2
Single-Family Attached	Non-Ducted Heating	NC	1960-79	0.491749	0	0	0	0.126685	0.381566	1	6106.54	67	462720
Single-Family Attached	None	NC	1960-79	0.947827	0	0	0	0	0.0521731	0	0	27	292238
Single-Family Attached	Ducted Heat Pump	NC	1980-99	0	1	0	0	0	0	2	10390.5	30	155112
Single-Family Attached	Ducted Heating	NC	1980-99	0.943593	0	0	0	0.0427429	0.0136637	9	52619.8	61	329784
Single-Family Attached	Non-Ducted Heat Pump	NC	1980-99	0	0	0	1	0	0	0	0	13	102400
Single-Family Attached	Non-Ducted Heating	NC	1980-99	0.575449	0	0	0	0.166956	0.257594	1	5416.43	60	389397
Single-Family Attached	None	NC	1980-99	0.967933	0	0	0	0.0320666	0	0	0	41	469354
Single-Family Attached	Ducted Heat Pump	NC	2000-09	0	1	0	0	0	0	6	36642.9	25	140366
Single-Family Attached	Ducted Heating	NC	2000-09	1	0	0	0	0	0	11	57178.7	11	57178.7
Single-Family Attached	Non-Ducted Heat Pump	NC	2000-09	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	NC	2000-09	0.870269	0	0	0	0	0.129731	0	0	23	146140
Single-Family Attached	None	NC	2000-09	0.965548	0	0	0	0.0344524	0	0	0	25	249284
Single-Family Attached	Ducted Heat Pump	NC	2010s	0	1	0	0	0	0	0	0	14	65046.9
Single-Family Attached	Ducted Heating	NC	2010s	0.874444	0	0	0	0.125556	0	4	17792.3	28	118348
Single-Family Attached	Non-Ducted Heat Pump	NC	2010s	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	NC	2010s	0.797705	0	0	0	0.0572044	0.145091	1	4535.97	34	231266
Single-Family Attached	None	NC	2010s	0.99354	0	0	0	0.00645994	0	0	0	16	146966
Single-Family Attached	Ducted Heat Pump	NC	<1940	0	1	0	0	0	0	2	12786.3	27	150754
Single-Family Attached	Ducted Heating	NC	<1940	0.72771	0	0	0	0.160365	0.111925	0	0	35	61529
Single-Family Attached	Non-Ducted Heat Pump	NC	<1940	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	NC	<1940	0.298264	0	0	0	0.214945	0.486791	1	6783.29	25	58342.3
Single-Family Attached	None	NC	<1940	0.590941	0	0	0	0.2541	0.154959	0	0	12	119508
Single-Family Detached	Ducted Heat Pump	NC	1940-59	0	1	0	0	0	0	11	83389.9	11	83389.9
Single-Family Detached	Ducted Heating	NC	1940-59	0.780735	0	0	0	0	0.219265	40	224169	40	224169
Single-Family Detached	Non-Ducted Heat Pump	NC	1940-59	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	NC	1940-59	0.272414	0	0	0	0.232155	0.495431	11	49798.3	11	49798.3
Single-Family Detached	None	NC	1940-59	0.733045	0	0	0	0.185472	0.0814833	0	0	10	44056.1
Single-Family Detached	Ducted Heat Pump	NC	1960-79	0	1	0	0	0	0	32	265050	32	265050
Single-Family Detached	Ducted Heating	NC	1960-79	0.894044	0	0	0	0.105956	0	25	197526	25	197526
Single-Family Detached	Non-Ducted Heat Pump	NC	1960-79	0	0	0	1	0	0	0	0	10	72307.2
Single-Family Detached	Non-Ducted Heating	NC	1960-79	0.521038	0	0	0	0.124374	0.354589	7	54489.8	62	437059
Single-Family Detached	None	NC	1960-79	0.94013	0	0	0	0	0.0598697	0	0	22	254670
Single-Family Detached	Ducted Heat Pump	NC	1980-99	0	1	0	0	0	0	48	389340	48	389340
Single-Family Detached	Ducted Heating	NC	1980-99	0.980125	0	0	0	0.0198748	0	46	368563	46	368563
Single-Family Detached	Non-Ducted Heat Pump	NC	1980-99	0	0	0	1	0	0	0	0	13	102400
Single-Family Detached	Non-Ducted Heating	NC	1980-99	0.534786	0	0	0	0.175471	0.289743	9	72506.8	51	338315
Single-Family Detached	None	NC	1980-99	0.961568	0	0	0	0.0384324	0	1	9540.94	33	391612
Single-Family Detached	Ducted Heat Pump	NC	2000-09	0	1	0	0	0	0	21	146417	21	146417
Single-Family Detached	Ducted Heating	NC	2000-09	0.927719	0	0	0	0.0499264	0.0223549	39	276841	39	276841
Single-Family Detached	Non-Ducted Heat Pump	NC	2000-09	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	NC	2000-09	0.857303	0	0	0	0	0.142697	4	26482.4	21	132861
Single-Family Detached	None	NC	2000-09	0.954851	0	0	0	0.0451486	0	1	11031.4	18	193074
Single-Family Detached	Ducted Heat Pump	NC	2010s	0	1	0	0	0	0	19	127889	19	127889
Single-Family Detached	Ducted Heating	NC	2010s	0.94173	0	0	0	0	0.0582699	17	111418	17	111418
Single-Family Detached	Non-Ducted Heat Pump	NC	2010s	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	NC	2010s	0.797705	0	0	0	0.0572044	0.145091	2	13462.8	34	231266
Single-Family Detached	None	NC	2010s	1	0	0	0	0	0	0	0	13	129388
Single-Family Detached	Ducted Heat Pump	NC	<1940	0	1	0	0	0	0	3	21535.6	20	125741
Single-Family Detached	Ducted Heating	NC	<1940	1	0	0	0	0	0	23	155173	23	155173
Single-Family Detached	Non-Ducted Heat Pump	NC	<1940	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	NC	<1940	0.225133	0	0	0	0.147849	0.627018	8	59593.3	43	219864
Single-Family Detached	None	NC	<1940	0.590941	0	0	0	0.2541	0.154959	0	0	12	119508
Mobile Home	Ducted Heat Pump	ND	1940-59	0	1	0	0	0	0	0	0	17	127261
Mobile Home	Ducted Heating	ND	1940-59	0.861096	0	0	0	0.0429788	0.095925	0	0	368	1.02616e+06
Mobile Home	Non-Ducted Heat Pump	ND	1940-59	0	0	0	1	0	0	0	0	37	248419
Mobile Home	Non-Ducted Heating	ND	1940-59	0.297111	0	0	0	0.136726	0.566163	0	0	68	128682
Mobile Home	None	ND	1940-59	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Mobile Home	Ducted Heat Pump	ND	1960-79	0	1	0	0	0	0	0	0	14	70689.1
Mobile Home	Ducted Heating	ND	1960-79	0.157666	0	0	0	0.0158819	0.826452	5	4913.96	15	60584.8
Mobile Home	Non-Ducted Heat Pump	ND	1960-79	0	0	0	1	0	0	0	0	27	172549
Mobile Home	Non-Ducted Heating	ND	1960-79	0.324118	0	0	0	0.117827	0.558055	0	0	55	239875
Mobile Home	None	ND	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Mobile Home	Ducted Heat Pump	ND	1980-99	0	1	0	0	0	0	0	0	16	81215.1
Mobile Home	Ducted Heating	ND	1980-99	0.859482	0	0	0	0	0.140518	5	4870.05	22	118339
Mobile Home	Non-Ducted Heat Pump	ND	1980-99	0	0	0	1	0	0	0	0	29	179584
Mobile Home	Non-Ducted Heating	ND	1980-99	0.470609	0	0	0	0.163146	0.366244	0	0	30	109057
Mobile Home	None	ND	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Mobile Home	Ducted Heat Pump	ND	2000-09	0	1	0	0	0	0	0	0	17	73886.3
Mobile Home	Ducted Heating	ND	2000-09	0.867871	0	0	0	0	0.132129	2	1661.81	10	50938.9
Mobile Home	Non-Ducted Heat Pump	ND	2000-09	0	0	0	1	0	0	0	0	18	79029.9
Mobile Home	Non-Ducted Heating	ND	2000-09	0.634963	0	0	0	0.0828315	0.282205	0	0	14	66679.4
Mobile Home	None	ND	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Mobile Home	Ducted Heat Pump	ND	2010s	0	1	0	0	0	0	0	0	13	58096
Mobile Home	Ducted Heating	ND	2010s	0.993972	0	0	0	0.00319542	0.00283263	4	3983.25	109	340693
Mobile Home	Non-Ducted Heat Pump	ND	2010s	0	0	0	1	0	0	0	0	18	79029.9
Mobile Home	Non-Ducted Heating	ND	2010s	0.689999	0	0	0	0.278519	0.0314822	0	0	20	74351.4
Mobile Home	None	ND	2010s	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Mobile Home	Ducted Heat Pump	ND	<1940	0	1	0	0	0	0	0	0	17	127261
Mobile Home	Ducted Heating	ND	<1940	0.778443	0	0	0	0.0372143	0.184343	0	0	223	883420
Mobile Home	Non-Ducted Heat Pump	ND	<1940	0	0	0	1	0	0	0	0	37	248419
Mobile Home	Non-Ducted Heating	ND	<1940	0.188883	0	0	0	0.131711	0.679406	0	0	54	189805
Mobile Home	None	ND	<1940	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Multi-Family with 2 - 4 Units	Ducted Heat Pump	ND	1940-59	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	ND	1940-59	0.789643	0	0	0	0.0540236	0.156333	1	1036.63	24	79115.2
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	ND	1940-59	0	0	0	1	0	0	0	0	5	34138.9
Multi-Family with 2 - 4 Units	Non-Ducted Heating	ND	1940-59	0.147444	0	0	0	0.11387	0.738686	2	2327.61	21	59923.5
Multi-Family with 2 - 4 Units	None	ND	1940-59	0.272318	0	0	0	0.391738	0.335944	0	0	32	344131
Multi-Family with 2 - 4 Units	Ducted Heat Pump	ND	1960-79	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	ND	1960-79	0.658694	0	0	0	0.258482	0.0828238	2	2250.32	14	108963
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	ND	1960-79	0	0	0	1	0	0	0	0	9	91399.8
Multi-Family with 2 - 4 Units	Non-Ducted Heating	ND	1960-79	0.128453	0	0	0	0.131324	0.740223	2	2348.18	36	206323
Multi-Family with 2 - 4 Units	None	ND	1960-79	0.397501	0	0	0	0.24584	0.356659	0	0	92	888481
Multi-Family with 2 - 4 Units	Ducted Heat Pump	ND	1980-99	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	ND	1980-99	0.849164	0	0	0	0.0971309	0.0537055	2	2207.54	36	249357
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	ND	1980-99	0	0	0	1	0	0	0	0	9	91680
Multi-Family with 2 - 4 Units	Non-Ducted Heating	ND	1980-99	0.302708	0	0	0	0.0659165	0.631375	0	0	23	171279
Multi-Family with 2 - 4 Units	None	ND	1980-99	0.615997	0	0	0	0.244782	0.13922	0	0	84	965118
Multi-Family with 2 - 4 Units	Ducted Heat Pump	ND	2000-09	0	1	0	0	0	0	0	0	12	107574
Multi-Family with 2 - 4 Units	Ducted Heating	ND	2000-09	0.904176	0	0	0	0.0170745	0.0787492	0	0	26	148134
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	ND	2000-09	0	0	0	1	0	0	0	0	20	162210
Multi-Family with 2 - 4 Units	Non-Ducted Heating	ND	2000-09	0.0605302	0	0	0	0.228331	0.711139	2	2036.16	12	34284.1
Multi-Family with 2 - 4 Units	None	ND	2000-09	0.699014	0	0	0	0.196952	0.104034	0	0	76	725667
Multi-Family with 2 - 4 Units	Ducted Heat Pump	ND	2010s	0	1	0	0	0	0	0	0	12	107574
Multi-Family with 2 - 4 Units	Ducted Heating	ND	2010s	0.932098	0	0	0	0.0464092	0.021493	1	1124.52	27	140718
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	ND	2010s	0	0	0	1	0	0	0	0	20	162210
Multi-Family with 2 - 4 Units	Non-Ducted Heating	ND	2010s	0.0935689	0	0	0	0	0.906431	1	1084.79	10	23870.8
Multi-Family with 2 - 4 Units	None	ND	2010s	0.699014	0	0	0	0.196952	0.104034	0	0	76	725667
Multi-Family with 2 - 4 Units	Ducted Heat Pump	ND	<1940	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	ND	<1940	0.820776	0	0	0	0.0948641	0.0843601	0	0	19	116432
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	ND	<1940	0	0	0	1	0	0	0	0	5	34138.9
Multi-Family with 2 - 4 Units	Non-Ducted Heating	ND	<1940	0.138516	0	0	0	0.278436	0.583048	0	0	12	63330.5
Multi-Family with 2 - 4 Units	None	ND	<1940	0.272318	0	0	0	0.391738	0.335944	0	0	32	344131
Multi-Family with 5+ Units	Ducted Heat Pump	ND	1940-59	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 5+ Units	Ducted Heating	ND	1940-59	0.809476	0	0	0	0.0689809	0.121543	2	823.486	17	61960.5
Multi-Family with 5+ Units	Non-Ducted Heat Pump	ND	1940-59	0	0	0	1	0	0	0	0	5	34138.9
Multi-Family with 5+ Units	Non-Ducted Heating	ND	1940-59	0.306987	0	0	0	0.109087	0.583926	7	5962.54	12	28780.9
Multi-Family with 5+ Units	None	ND	1940-59	0.272318	0	0	0	0.391738	0.335944	0	0	32	344131
Multi-Family with 5+ Units	Ducted Heat Pump	ND	1960-79	0	1	0	0	0	0	1	1183.66	30	290367
Multi-Family with 5+ Units	Ducted Heating	ND	1960-79	0.681261	0	0	0	0.0771515	0.241588	3	3968.33	21	150618
Multi-Family with 5+ Units	Non-Ducted Heat Pump	ND	1960-79	0	0	0	1	0	0	0	0	9	91399.8
Multi-Family with 5+ Units	Non-Ducted Heating	ND	1960-79	0	0	0	0	0.0810207	0.918979	14	20206.4	14	20206.4
Multi-Family with 5+ Units	None	ND	1960-79	0.397501	0	0	0	0.24584	0.356659	0	0	92	888481
Multi-Family with 5+ Units	Ducted Heat Pump	ND	1980-99	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 5+ Units	Ducted Heating	ND	1980-99	0.851345	0	0	0	0.0785904	0.070065	4	5922.38	27	191134
Multi-Family with 5+ Units	Non-Ducted Heat Pump	ND	1980-99	0	0	0	1	0	0	0	0	9	91680
Multi-Family with 5+ Units	Non-Ducted Heating	ND	1980-99	0.342549	0	0	0	0	0.657451	5	7508.19	20	154514
Multi-Family with 5+ Units	None	ND	1980-99	0.615997	0	0	0	0.244782	0.13922	1	1505.53	84	965118
Multi-Family with 5+ Units	Ducted Heat Pump	ND	2000-09	0	1	0	0	0	0	0	0	12	107574
Multi-Family with 5+ Units	Ducted Heating	ND	2000-09	0.897463	0	0	0	0	0.102537	3	3575.38	19	113768
Multi-Family with 5+ Units	Non-Ducted Heat Pump	ND	2000-09	0	0	0	1	0	0	0	0	20	162210
Multi-Family with 5+ Units	Non-Ducted Heating	ND	2000-09	0.033891	0	0	0	0.242748	0.723361	7	8109.77	10	32248
Multi-Family with 5+ Units	None	ND	2000-09	0.699014	0	0	0	0.196952	0.104034	0	0	76	725667
Multi-Family with 5+ Units	Ducted Heat Pump	ND	2010s	0	1	0	0	0	0	1	1150.18	12	107574
Multi-Family with 5+ Units	Ducted Heating	ND	2010s	0.923075	0	0	0	0.0525763	0.0243492	6	7966.58	22	124212
Multi-Family with 5+ Units	Non-Ducted Heat Pump	ND	2010s	0	0	0	1	0	0	0	0	20	162210
Multi-Family with 5+ Units	Non-Ducted Heating	ND	2010s	0.0935689	0	0	0	0	0.906431	7	9173.13	10	23870.8
Multi-Family with 5+ Units	None	ND	2010s	0.699014	0	0	0	0.196952	0.104034	1	1622.05	76	725667
Multi-Family with 5+ Units	Ducted Heat Pump	ND	<1940	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 5+ Units	Ducted Heating	ND	<1940	0.852296	0	0	0	0.147704	0	2	2128.08	13	74779.3
Multi-Family with 5+ Units	Non-Ducted Heat Pump	ND	<1940	0	0	0	1	0	0	0	0	5	34138.9
Multi-Family with 5+ Units	Non-Ducted Heating	ND	<1940	0.138516	0	0	0	0.278436	0.583048	4	4462.9	12	63330.5
Multi-Family with 5+ Units	None	ND	<1940	0.272318	0	0	0	0.391738	0.335944	0	0	32	344131
Single-Family Attached	Ducted Heat Pump	ND	1940-59	0	1	0	0	0	0	0	0	17	127261
Single-Family Attached	Ducted Heating	ND	1940-59	0.793829	0	0	0	0	0.206171	2	406.212	11	28721.7
Single-Family Attached	Non-Ducted Heat Pump	ND	1940-59	0	0	0	1	0	0	0	0	37	248419
Single-Family Attached	Non-Ducted Heating	ND	1940-59	0.297111	0	0	0	0.136726	0.566163	1	186.946	67	127329
Single-Family Attached	None	ND	1940-59	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Single-Family Attached	Ducted Heat Pump	ND	1960-79	0	1	0	0	0	0	0	0	14	70689.1
Single-Family Attached	Ducted Heating	ND	1960-79	0.946254	0	0	0	0.0438982	0.00984765	3	1723.08	19	59644.9
Single-Family Attached	Non-Ducted Heat Pump	ND	1960-79	0	0	0	1	0	0	0	0	27	172549
Single-Family Attached	Non-Ducted Heating	ND	1960-79	0.330986	0	0	0	0.123697	0.545317	2	1539.11	53	229483
Single-Family Attached	None	ND	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Single-Family Attached	Ducted Heat Pump	ND	1980-99	0	1	0	0	0	0	0	0	14	61775.1
Single-Family Attached	Ducted Heating	ND	1980-99	0.927246	0	0	0	0.0236533	0.0491005	7	4569.82	47	159699
Single-Family Attached	Non-Ducted Heat Pump	ND	1980-99	0	0	0	1	0	0	0	0	29	179584
Single-Family Attached	Non-Ducted Heating	ND	1980-99	0.577136	0	0	0	0.17159	0.251274	5	2964.35	27	90867.3
Single-Family Attached	None	ND	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Single-Family Attached	Ducted Heat Pump	ND	2000-09	0	1	0	0	0	0	0	0	15	61100
Single-Family Attached	Ducted Heating	ND	2000-09	1	0	0	0	0	0	9	5076.59	31	72143.7
Single-Family Attached	Non-Ducted Heat Pump	ND	2000-09	0	0	0	1	0	0	0	0	18	79029.9
Single-Family Attached	Non-Ducted Heating	ND	2000-09	0.628562	0	0	0	0.109484	0.261953	1	639.28	12	51858.1
Single-Family Attached	None	ND	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Attached	Ducted Heat Pump	ND	2010s	0	1	0	0	0	0	0	0	12	50244.6
Single-Family Attached	Ducted Heating	ND	2010s	1	0	0	0	0	0	10	5355.04	10	5355.04
Single-Family Attached	Non-Ducted Heat Pump	ND	2010s	0	0	0	1	0	0	0	0	18	79029.9
Single-Family Attached	Non-Ducted Heating	ND	2010s	0.689999	0	0	0	0.278519	0.0314822	1	577.314	20	74351.4
Single-Family Attached	None	ND	2010s	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Attached	Ducted Heat Pump	ND	<1940	0	1	0	0	0	0	0	0	17	127261
Single-Family Attached	Ducted Heating	ND	<1940	0.78336	0	0	0	0.0311322	0.185508	2	1049.75	222	877874
Single-Family Attached	Non-Ducted Heat Pump	ND	<1940	0	0	0	1	0	0	0	0	37	248419
Single-Family Attached	Non-Ducted Heating	ND	<1940	0.188883	0	0	0	0.131711	0.679406	1	483.111	53	186310
Single-Family Attached	None	ND	<1940	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Single-Family Detached	Ducted Heat Pump	ND	1940-59	0	1	0	0	0	0	0	0	17	127261
Single-Family Detached	Ducted Heating	ND	1940-59	0.734071	0	0	0	0.0730589	0.19287	35	15054.1	35	15054.1
Single-Family Detached	Non-Ducted Heat Pump	ND	1940-59	0	0	0	1	0	0	0	0	37	248419
Single-Family Detached	Non-Ducted Heating	ND	1940-59	0.250217	0	0	0	0.302199	0.447584	15	6778.52	15	6778.52
Single-Family Detached	None	ND	1940-59	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Single-Family Detached	Ducted Heat Pump	ND	1960-79	0	1	0	0	0	0	0	0	14	70689.1
Single-Family Detached	Ducted Heating	ND	1960-79	0.863065	0	0	0	0.0184587	0.118476	53	46377	53	46377
Single-Family Detached	Non-Ducted Heat Pump	ND	1960-79	0	0	0	1	0	0	0	0	27	172549
Single-Family Detached	Non-Ducted Heating	ND	1960-79	0.186734	0	0	0	0.182334	0.630933	12	10835.5	12	10835.5
Single-Family Detached	None	ND	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Single-Family Detached	Ducted Heat Pump	ND	1980-99	0	1	0	0	0	0	1	837.445	12	51987.8
Single-Family Detached	Ducted Heating	ND	1980-99	0.933978	0	0	0	0.0300836	0.0359389	29	25698.1	29	25698.1
Single-Family Detached	Non-Ducted Heat Pump	ND	1980-99	0	0	0	1	0	0	0	0	29	179584
Single-Family Detached	Non-Ducted Heating	ND	1980-99	0.589975	0	0	0	0.178162	0.231863	7	5976.15	22	87903
Single-Family Detached	None	ND	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Single-Family Detached	Ducted Heat Pump	ND	2000-09	0	1	0	0	0	0	1	733.173	15	61100
Single-Family Detached	Ducted Heating	ND	2000-09	1	0	0	0	0	0	21	15583.9	21	15583.9
Single-Family Detached	Non-Ducted Heat Pump	ND	2000-09	0	0	0	1	0	0	0	0	18	79029.9
Single-Family Detached	Non-Ducted Heating	ND	2000-09	0.637409	0	0	0	0.096951	0.26564	2	1517.67	11	51218.8
Single-Family Detached	None	ND	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Detached	Ducted Heat Pump	ND	2010s	0	1	0	0	0	0	1	859.413	10	42424.5
Single-Family Detached	Ducted Heating	ND	2010s	1	0	0	0	0	0	19	15445.5	19	15445.5
Single-Family Detached	Non-Ducted Heat Pump	ND	2010s	0	0	0	1	0	0	0	0	18	79029.9
Single-Family Detached	Non-Ducted Heating	ND	2010s	0.666676	0	0	0	0.307619	0.0257058	3	2444.25	17	63680.9
Single-Family Detached	None	ND	2010s	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Detached	Ducted Heat Pump	ND	<1940	0	1	0	0	0	0	0	0	17	127261
Single-Family Detached	Ducted Heating	ND	<1940	0.686901	0	0	0	0.036351	0.276748	26	19195.8	26	19195.8
Single-Family Detached	Non-Ducted Heat Pump	ND	<1940	0	0	0	1	0	0	0	0	37	248419
Single-Family Detached	Non-Ducted Heating	ND	<1940	0.188601	0	0	0	0.283798	0.527601	11	8552.53	11	8552.53
Single-Family Detached	None	ND	<1940	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Mobile Home	Ducted Heat Pump	NE	1940-59	0	1	0	0	0	0	0	0	17	127261
Mobile Home	Ducted Heating	NE	1940-59	0.861096	0	0	0	0.0429788	0.095925	0	0	368	1.02616e+06
Mobile Home	Non-Ducted Heat Pump	NE	1940-59	0	0	0	1	0	0	0	0	37	248419
Mobile Home	Non-Ducted Heating	NE	1940-59	0.297111	0	0	0	0.136726	0.566163	0	0	68	128682
Mobile Home	None	NE	1940-59	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Mobile Home	Ducted Heat Pump	NE	1960-79	0	1	0	0	0	0	0	0	14	70689.1
Mobile Home	Ducted Heating	NE	1960-79	0.157666	0	0	0	0.0158819	0.826452	2	12044.1	15	60584.8
Mobile Home	Non-Ducted Heat Pump	NE	1960-79	0	0	0	1	0	0	0	0	27	172549
Mobile Home	Non-Ducted Heating	NE	1960-79	0.324118	0	0	0	0.117827	0.558055	0	0	55	239875
Mobile Home	None	NE	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Mobile Home	Ducted Heat Pump	NE	1980-99	0	1	0	0	0	0	0	0	16	81215.1
Mobile Home	Ducted Heating	NE	1980-99	0.859482	0	0	0	0	0.140518	1	4496.45	22	118339
Mobile Home	Non-Ducted Heat Pump	NE	1980-99	0	0	0	1	0	0	0	0	29	179584
Mobile Home	Non-Ducted Heating	NE	1980-99	0.470609	0	0	0	0.163146	0.366244	0	0	30	109057
Mobile Home	None	NE	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Mobile Home	Ducted Heat Pump	NE	2000-09	0	1	0	0	0	0	0	0	17	73886.3
Mobile Home	Ducted Heating	NE	2000-09	0.867871	0	0	0	0	0.132129	0	0	10	50938.9
Mobile Home	Non-Ducted Heat Pump	NE	2000-09	0	0	0	1	0	0	0	0	18	79029.9
Mobile Home	Non-Ducted Heating	NE	2000-09	0.634963	0	0	0	0.0828315	0.282205	0	0	14	66679.4
Mobile Home	None	NE	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Mobile Home	Ducted Heat Pump	NE	2010s	0	1	0	0	0	0	0	0	13	58096
Mobile Home	Ducted Heating	NE	2010s	0.993972	0	0	0	0.00319542	0.00283263	0	0	109	340693
Mobile Home	Non-Ducted Heat Pump	NE	2010s	0	0	0	1	0	0	0	0	18	79029.9
