Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Tenure	Option=Electricity	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Void	source_count	source_weight	fallback_count	fallback_weight
0-100%	Single-Family Attached	Fuel Oil	IL	Owner	0.1862	0	0.810434	0.00336573	0	1.24868e-20	1.44629e-20	1.49373	25238.5
0-100%	Single-Family Attached	Fuel Oil	IL	Renter	0	0	0.996	0.00400009	0	4.34429e-19	4.8628e-19	2.6838	24260.8
0-100%	Single-Family Attached	Fuel Oil	IN	Not Available	0	0	0	0	1	4.50837e-19	3.89612e-19	4.02067	48240.5
0-100%	Single-Family Attached	Fuel Oil	IN	Owner	0.189124	0	0.807484	0.00339137	0	2.9417e-20	2.65407e-20	2.98028	66633.5
0-100%	Single-Family Attached	Fuel Oil	IN	Renter	0	0	0.995955	0.0040451	0	2.49876e-19	2.12776e-19	2.61472	31276.9
0-100%	Single-Family Attached	Fuel Oil	KS	Not Available	0	0	0	0	1	1.18702e-18	1.64127e-18	3.70943	21346.9
0-100%	Single-Family Attached	Fuel Oil	KS	Owner	0.0303388	0.00265549	0.962144	0.00486211	0	6.31104e-55	1.85577e-58	1.81441e-19	1.38319e-15
0-100%	Single-Family Attached	Fuel Oil	KS	Renter	0	0	0.995014	0.00498597	0	1.18702e-18	1.64127e-18	2.47295	14777
0-100%	Single-Family Attached	Fuel Oil	KY	Not Available	0	0	0	0	1	3.25049e-18	3.68649e-18	3.28648	17433.5
0-100%	Single-Family Attached	Fuel Oil	KY	Owner	0.0047509	0	0.381851	0.613398	0	4.31539e-20	5.2631e-20	1.51184	16772.1
0-100%	Single-Family Attached	Fuel Oil	KY	Renter	0.0491935	0	0.950807	0	0	2.54409e-18	2.85816e-18	2.31503	13622.9
0-100%	Single-Family Attached	Fuel Oil	LA	Not Available	0	0	0	0	1	8.68107e-19	1.00893e-18	1.38404	9457.37
0-100%	Single-Family Attached	Fuel Oil	LA	Owner	0.016372	0	0.983628	0	0	7.98181e-55	3.41175e-58	1.3304e-19	1.77387e-15
0-100%	Single-Family Attached	Fuel Oil	LA	Renter	0	0	1	0	0	8.68107e-19	1.00893e-18	1.1324	7820.31
0-100%	Single-Family Attached	Fuel Oil	MA	Not Available	0	0	0	0	1	0.00391748	10.9434	0.0698103	123.87
0-100%	Single-Family Attached	Fuel Oil	MA	Owner	0	0	1	0	0	0.00147766	3.50326	0.129267	225.247
0-100%	Single-Family Attached	Fuel Oil	MA	Renter	0	0	1	0	0	0.000566996	2.0632	0.0358232	69.2389
0-100%	Single-Family Attached	Fuel Oil	MD	Not Available	0	0	0	0	1	0.00791994	29.2439	1.40667	7768.7
0-100%	Single-Family Attached	Fuel Oil	MD	Owner	0.0400402	0	0.957389	0.00257085	0	0.000923069	3.57522	0.573816	4070.62
0-100%	Single-Family Attached	Fuel Oil	MD	Renter	0	0	0.997447	0.00255287	0	0.00343382	12.3689	3.12566	22949.6
0-100%	Single-Family Attached	Fuel Oil	ME	Not Available	0	0	0	0	1	7.91579e-38	8.60405e-38	9.8912e-21	2.4029e-17
0-100%	Single-Family Attached	Fuel Oil	ME	Owner	0	0	1	0	0	7.91579e-38	8.60405e-38	3.23712e-20	7.72268e-17
0-100%	Single-Family Attached	Fuel Oil	ME	Renter	0	0	1	0	0	7.91579e-38	8.60405e-38	1.16896e-20	3.09332e-17
0-100%	Single-Family Attached	Fuel Oil	MI	Not Available	0	0	0	0	1	1.37772e-18	1.4783e-18	7.37148	63146.8
0-100%	Single-Family Attached	Fuel Oil	MI	Owner	0.518705	0	0.479262	0.0020333	0	3.13883e-20	3.75984e-20	3.3387	53296.2
0-100%	Single-Family Attached	Fuel Oil	MI	Renter	0	0	0.995914	0.00408601	0	9.92575e-19	1.04438e-18	5.45238	46565.7
0-100%	Single-Family Attached	Fuel Oil	MN	Not Available	0	0	0	0	1	4.3871e-19	4.03606e-19	2.77308	13144.8
0-100%	Single-Family Attached	Fuel Oil	MN	Owner	0.0372202	0	0.957935	0.00484464	0	1.36154e-55	3.4987e-59	1.18767e-19	7.45765e-16
0-100%	Single-Family Attached	Fuel Oil	MN	Renter	0	0	0.99501	0.00498986	0	4.3871e-19	4.03606e-19	1.84872	9099.25
0-100%	Single-Family Attached	Fuel Oil	MO	Not Available	0	0	0	0	1	2.59562e-18	2.67413e-18	5.45224	25495.2
0-100%	Single-Family Attached	Fuel Oil	MO	Owner	0.0258572	0	0.969252	0.00489084	0	8.58648e-19	8.12879e-19	13.8279	85655.2
0-100%	Single-Family Attached	Fuel Oil	MO	Renter	0	0	0.995021	0.00497868	0	4.65818e-19	5.38282e-19	1.63079	7918.15
0-100%	Single-Family Attached	Fuel Oil	MS	Not Available	0	0	0	0	1	2.40216e-18	1.69687e-18	1.29901	6145.38
0-100%	Single-Family Attached	Fuel Oil	MS	Owner	0.00458733	0	0.389455	0.605958	0	2.06359e-19	5.009e-20	0.859257	8501.38
0-100%	Single-Family Attached	Fuel Oil	MS	Renter	0.0466948	0	0.953305	0	0	9.94721e-19	1.16388e-18	0.860659	4516.76
0-100%	Single-Family Attached	Fuel Oil	MT	Not Available	0	0	0	0	1	1.57139e-18	1.742e-18	7.91894	27884.1
0-100%	Single-Family Attached	Fuel Oil	MT	Owner	0.0634866	0	0.932349	0.00416415	0	1.98852e-54	1.11584e-57	1.20252e-19	5.08286e-16
0-100%	Single-Family Attached	Fuel Oil	MT	Renter	0	0	0.995642	0.00435791	0	1.57139e-18	1.742e-18	3.16758	7800.95
0-100%	Single-Family Attached	Fuel Oil	NC	Not Available	0	0	0	0	1	1.36766e-18	1.33123e-18	12.5884	78213.8
0-100%	Single-Family Attached	Fuel Oil	NC	Owner	0.0506498	0	0.94935	0	0	1.88587e-20	1.61994e-20	0.353476	2140.34
0-100%	Single-Family Attached	Fuel Oil	NC	Renter	0	0	1	0	0	1.0647e-18	1.05373e-18	8.34891	52323.7
0-100%	Single-Family Attached	Fuel Oil	ND	Not Available	0	0	0	0	1	2.9026e-19	3.56807e-19	2.59005	40613.7
0-100%	Single-Family Attached	Fuel Oil	ND	Owner	0.0209335	0	0.974156	0.00491058	0	1.25394e-19	1.4983e-19	7.72056	160372
0-100%	Single-Family Attached	Fuel Oil	ND	Renter	0	0	0.995026	0.00497364	0	3.40561e-20	4.4207e-20	0.607779	9895.85
0-100%	Single-Family Attached	Fuel Oil	NE	Not Available	0	0	0	0	1	3.47096e-19	3.862e-19	1.79057	10955.7
0-100%	Single-Family Attached	Fuel Oil	NE	Owner	0.00186202	0.0025588	0.990894	0.00468508	0	1.32565e-54	5.63344e-58	3.14579e-19	2.54972e-15
0-100%	Single-Family Attached	Fuel Oil	NE	Renter	0	0	0.995333	0.00466652	0	3.47096e-19	3.862e-19	1.19371	7583.86
0-100%	Single-Family Attached	Fuel Oil	NH	Not Available	0	0	0	0	1	0.0062835	9.48389	0.107627	253.209
0-100%	Single-Family Attached	Fuel Oil	NH	Owner	0	0	1	0	0	4.3798e-38	4.60777e-38	2.45519e-20	5.67234e-17
0-100%	Single-Family Attached	Fuel Oil	NH	Renter	0	0	1	0	0	0.0062835	9.48389	0.127196	325.962
0-100%	Single-Family Attached	Fuel Oil	NJ	Not Available	0	0	0	0	1	0.0122556	63.0629	0.275989	2499.78
0-100%	Single-Family Attached	Fuel Oil	NJ	Owner	0	0	1	0	0	0.000110946	0.253236	0.0364357	329.315
0-100%	Single-Family Attached	Fuel Oil	NJ	Renter	0	0	1	0	0	0.00983913	55.3237	0.172333	1506.34
0-100%	Single-Family Attached	Fuel Oil	NM	Not Available	0	0	0	0	1	3.12851e-19	3.56605e-19	1.91204	14025.6
0-100%	Single-Family Attached	Fuel Oil	NM	Owner	0	0	1	0	0	1.30626e-54	6.2169e-58	4.7249e-20	3.52021e-16
0-100%	Single-Family Attached	Fuel Oil	NM	Renter	0	0	1	0	0	3.12851e-19	3.56605e-19	0.780425	5594.64
0-100%	Single-Family Attached	Fuel Oil	NV	Not Available	0	0	0	0	1	1.33191e-18	1.57047e-18	2.96798	20983.9
0-100%	Single-Family Attached	Fuel Oil	NV	Owner	0	0	1	0	0	4.04467e-19	5.79304e-19	1.06685	7660.89
0-100%	Single-Family Attached	Fuel Oil	NV	Renter	0	0	1	0	0	2.61487e-19	2.42126e-19	0.475665	3286.58
0-100%	Single-Family Attached	Fuel Oil	NY	Not Available	0	0	0	0	1	0.00906023	66.8007	0.155142	1311.36
0-100%	Single-Family Attached	Fuel Oil	NY	Owner	0	0	1	0	0	0.000479033	4.66847	0.0854447	720.698
0-100%	Single-Family Attached	Fuel Oil	NY	Renter	0	0	1	0	0	0.00533205	36.1502	0.0760858	620.642
0-100%	Single-Family Attached	Fuel Oil	OH	Not Available	0	0	0	0	1	2.15643e-19	2.06262e-19	3.69252	26075.4
0-100%	Single-Family Attached	Fuel Oil	OH	Owner	0.0705669	0	0.925646	0.00378697	0	8.77872e-56	1.36733e-59	8.53823e-20	1.12357e-15
0-100%	Single-Family Attached	Fuel Oil	OH	Renter	0	0	0.996059	0.00394076	0	2.15643e-19	2.06262e-19	3.24942	22876.9
0-100%	Single-Family Attached	Fuel Oil	OK	Not Available	0	0	0	0	1	9.97267e-18	1.10212e-17	4.82052	29933.3
0-100%	Single-Family Attached	Fuel Oil	OK	Owner	0.166201	0	0.833799	0	0	2.48983e-19	2.47314e-19	3.77466	45735.9
0-100%	Single-Family Attached	Fuel Oil	OK	Renter	0	0	1	0	0	7.06564e-18	7.9666e-18	3.35324	21044.1
0-100%	Single-Family Attached	Fuel Oil	OR	Not Available	0	0	0	0	1	1.19295e-18	1.36098e-18	2.76475	27558.7
0-100%	Single-Family Attached	Fuel Oil	OR	Owner	0.4214	0	0.561463	0.0171369	0	3.61735e-55	1.12623e-58	7.43079e-20	9.65881e-16
0-100%	Single-Family Attached	Fuel Oil	OR	Renter	0	0	0.972265	0.027735	0	1.19295e-18	1.36098e-18	2.01073	20008.6
0-100%	Single-Family Attached	Fuel Oil	PA	Not Available	0	0	0	0	1	0.0569105	510.434	0.0929423	758.985
0-100%	Single-Family Attached	Fuel Oil	PA	Owner	0	0	1	0	0	0.01442	131.082	0.196248	1401.96
0-100%	Single-Family Attached	Fuel Oil	PA	Renter	0	0	1	0	0	0.0140353	124.181	0.0611238	422.29
0-100%	Single-Family Attached	Fuel Oil	RI	Not Available	0	0	0	0	1	0.0299341	40.8093	0.226857	512.727
0-100%	Single-Family Attached	Fuel Oil	RI	Owner	0	0	1	0	0	6.06082e-38	6.69188e-38	3.00647e-20	6.67287e-17
0-100%	Single-Family Attached	Fuel Oil	RI	Renter	0	0	1	0	0	0.0299341	40.8093	0.268104	660.047
0-100%	Single-Family Attached	Fuel Oil	SC	Not Available	0	0	0	0	1	1.68833e-18	1.99762e-18	8.7621	67718.5
0-100%	Single-Family Attached	Fuel Oil	SC	Owner	0.146006	0	0.853994	0	0	3.76477e-19	3.97313e-19	0.994681	7491.91
0-100%	Single-Family Attached	Fuel Oil	SC	Renter	0	0	1	0	0	4.6769e-19	6.13158e-19	3.61876	28210.7
0-100%	Single-Family Attached	Fuel Oil	SD	Not Available	0	0	0	0	1	1.42672e-19	7.89979e-20	0.72048	4608.7
0-100%	Single-Family Attached	Fuel Oil	SD	Owner	0.00281642	0	0.992386	0.00479731	0	2.26043e-54	1.98299e-57	5.25089e-19	4.44944e-15
0-100%	Single-Family Attached	Fuel Oil	SD	Renter	0	0	0.995229	0.00477064	0	1.42672e-19	7.89979e-20	0.48032	3190.29
0-100%	Single-Family Attached	Fuel Oil	TN	Not Available	0	0	0	0	1	9.16072e-19	1.16542e-18	2.25147	11654.4
0-100%	Single-Family Attached	Fuel Oil	TN	Owner	0	0	0	1	0	2.20736e-55	1.08265e-58	8.35467e-20	9.04449e-16
0-100%	Single-Family Attached	Fuel Oil	TN	Renter	0.127183	0	0.861279	0.0115383	0	9.16072e-19	1.16542e-18	1.80117	10342.8
0-100%	Single-Family Attached	Fuel Oil	TX	Not Available	0	0	0	0	1	1.85229e-18	2.04196e-18	0.900592	6514.4
0-100%	Single-Family Attached	Fuel Oil	TX	Owner	0.161883	0	0.838117	0	0	7.37637e-20	8.09571e-20	2.0622	22264.2
0-100%	Single-Family Attached	Fuel Oil	TX	Renter	0	0	1	0	0	1.18678e-18	1.30975e-18	1.29829	7259.96
0-100%	Single-Family Attached	Fuel Oil	UT	Not Available	0	0	0	0	1	5.81604e-20	2.92974e-20	1.27325	3860.22
0-100%	Single-Family Attached	Fuel Oil	UT	Owner	0.303591	0	0.693183	0.00322601	0	2.81044e-55	6.84108e-59	3.69157e-20	1.34349e-16
0-100%	Single-Family Attached	Fuel Oil	UT	Renter	0	0	0.99546	0.00454013	0	5.81604e-20	2.92974e-20	0.509298	1079.95
0-100%	Single-Family Attached	Fuel Oil	VA	Not Available	0	0	0	0	1	2.27698e-19	2.3185e-19	4.57336	32134.7
0-100%	Single-Family Attached	Fuel Oil	VA	Owner	0.28651	0	0.71349	0	0	2.95215e-56	6.23574e-60	6.03727e-21	4.13418e-17
0-100%	Single-Family Attached	Fuel Oil	VA	Renter	0	0	1	0	0	2.27698e-19	2.3185e-19	3.40923	24163
0-100%	Single-Family Attached	Fuel Oil	VT	Not Available	0	0	0	0	1	0.00351868	2.84769	0.124023	348.794
0-100%	Single-Family Attached	Fuel Oil	VT	Owner	0	0	1	0	0	5.12857e-38	6.0496e-38	5.91599e-20	1.63387e-16
0-100%	Single-Family Attached	Fuel Oil	VT	Renter	0	0	1	0	0	0.00351868	2.84769	0.146572	449.011
0-100%	Single-Family Attached	Fuel Oil	WA	Not Available	0	0	0	0	1	2.17996e-19	3.93821e-19	1.47439	14232.7
0-100%	Single-Family Attached	Fuel Oil	WA	Owner	0.149346	0	0.825892	0.0247628	0	3.01907e-55	7.55345e-59	6.03291e-20	7.59432e-16
0-100%	Single-Family Attached	Fuel Oil	WA	Renter	0	0	0.972741	0.0272587	0	2.17996e-19	3.93821e-19	1.07229	10333.5
0-100%	Single-Family Attached	Fuel Oil	WI	Not Available	0	0	0	0	1	0.0134314	45.7876	7.77642	90282.1
0-100%	Single-Family Attached	Fuel Oil	WI	Owner	0.108745	0	0.887573	0.00368179	0	1.55006e-39	1.52454e-39	1.27436e-19	2.75701e-15
0-100%	Single-Family Attached	Fuel Oil	WI	Renter	0	0	0.996005	0.00399544	0	0.0134314	45.7876	6.84325	79207.9
0-100%	Single-Family Attached	Fuel Oil	WV	Not Available	0	0	0	0	1	0.0506208	181.901	10.006	72344.8
0-100%	Single-Family Attached	Fuel Oil	WV	Owner	0.025399	0	0.974601	0	0	0.00303403	10.4553	0.610628	4302.63
0-100%	Single-Family Attached	Fuel Oil	WV	Renter	0	0	1	0	0	0.0288635	105.136	5.67074	41356.4
0-100%	Single-Family Attached	Fuel Oil	WY	Not Available	0	0	0	0	1	1.20312e-18	7.57128e-19	4.76389	17822.7
0-100%	Single-Family Attached	Fuel Oil	WY	Owner	0.281362	0	0.715311	0.00332607	0	2.67495e-54	3.3684e-57	1.90651e-19	8.56204e-16
0-100%	Single-Family Attached	Fuel Oil	WY	Renter	0	0	0.995464	0.00453617	0	1.20312e-18	7.57128e-19	1.90556	4986.14
0-100%	Single-Family Attached	Natural Gas	AK	Not Available	0	0	0	0	1	0.289559	117.909	0.829321	573.453
0-100%	Single-Family Attached	Natural Gas	AK	Owner	0	0	1	0	0	0.0242449	5.87828	0.109731	74.302
0-100%	Single-Family Attached	Natural Gas	AK	Renter	0	0	1	0	0	0.140566	71.1333	0.262431	186.94
0-100%	Single-Family Attached	Natural Gas	AL	Not Available	0	0	0	0	1	0.334921	964.521	2.74078	4745.65
0-100%	Single-Family Attached	Natural Gas	AL	Owner	0	0.0136919	0.986308	0	0	0.023084	28.6371	1.81821	6584.07
0-100%	Single-Family Attached	Natural Gas	AL	Renter	0	0	1	0	0	0.166327	660.766	1.81482	3485.89
0-100%	Single-Family Attached	Natural Gas	AR	Not Available	0	0	0	0	1	0.237509	518.927	1.8539	6883.01
0-100%	Single-Family Attached	Natural Gas	AR	Owner	0	0	1	0	0	0.0113358	18.9135	1.85009	13403.1
0-100%	Single-Family Attached	Natural Gas	AR	Renter	0	0	1	0	0	0.144124	339.702	1.22725	4604.99
0-100%	Single-Family Attached	Natural Gas	AZ	Not Available	0	0	0	0	1	0.0840322	288.017	0.709589	2839.37
0-100%	Single-Family Attached	Natural Gas	AZ	Owner	0	0	1	0	0	1.58369e-38	1.63676e-38	3.16587e-21	1.28665e-17
0-100%	Single-Family Attached	Natural Gas	AZ	Renter	0	0.114073	0.885927	0	0	0.0840322	288.017	0.289628	1132.59
0-100%	Single-Family Attached	Natural Gas	CA	Not Available	0	0	0	0	1	0.677113	4456.42	0.661339	4351.61
0-100%	Single-Family Attached	Natural Gas	CA	Owner	0.0717095	0.0138444	0.914446	0	0	0.0715109	447.353	0.756654	6143.28
0-100%	Single-Family Attached	Natural Gas	CA	Renter	0	0	1	0	0	0.308387	2079.88	0.301203	2030.96
0-100%	Single-Family Attached	Natural Gas	CO	Not Available	0	0	0	0	1	2.46827e-38	2.54465e-38	9.98483e-21	3.75724e-17
0-100%	Single-Family Attached	Natural Gas	CO	Owner	0	0	1	0	0	2.46827e-38	2.54465e-38	5.9909e-21	2.7061e-17
0-100%	Single-Family Attached	Natural Gas	CO	Renter	0	0	1	0	0	2.46827e-38	2.54465e-38	3.99393e-21	1.05114e-17
0-100%	Single-Family Attached	Natural Gas	CT	Not Available	0	0	0	0	1	0.173122	582.071	0.323771	882.658
0-100%	Single-Family Attached	Natural Gas	CT	Owner	0	0	1	0	0	0.0362673	102.179	0.443957	1188.55
0-100%	Single-Family Attached	Natural Gas	CT	Renter	0	0	1	0	0	0.0502938	196.499	0.222321	660.195
0-100%	Single-Family Attached	Natural Gas	DC	Not Available	0	0	0	0	1	0.123034	90.9297	1.02164	3817.39
0-100%	Single-Family Attached	Natural Gas	DC	Owner	0	0	1	0	0	4.70501e-38	4.78718e-38	5.9669e-21	2.17285e-17
0-100%	Single-Family Attached	Natural Gas	DC	Renter	0	0	1	0	0	0.123034	90.9297	0.761583	2870.41
0-100%	Single-Family Attached	Natural Gas	DE	Not Available	0	0	0	0	1	0.0119731	33.1344	6.57147	38915.5
0-100%	Single-Family Attached	Natural Gas	DE	Owner	0.305364	0.00330732	0.691328	0	0	4.80687e-38	5.34061e-38	6.71558e-20	3.87573e-16
0-100%	Single-Family Attached	Natural Gas	DE	Renter	0	0.00453906	0.995461	0	0	0.0119731	33.1344	4.89873	29261.7
0-100%	Single-Family Attached	Natural Gas	FL	Not Available	0	0	0	0	1	0.00982159	71.8191	9.29051	23843.2
0-100%	Single-Family Attached	Natural Gas	FL	Owner	0.0579139	0.00440582	0.93768	0	0	0.00239631	13.8518	1.03858	2597.6
0-100%	Single-Family Attached	Natural Gas	FL	Renter	0	0.00445843	0.995542	0	0	0.00244811	22.5892	3.88411	10054.8
0-100%	Single-Family Attached	Natural Gas	GA	Not Available	0	0	0	0	1	0.246562	1850.54	1.15357	7053.98
0-100%	Single-Family Attached	Natural Gas	GA	Owner	0	0	1	0	0	0.00217213	7.03743	0.0181079	107.911
0-100%	Single-Family Attached	Natural Gas	GA	Renter	0	0	1	0	0	0.198306	1629.34	0.806907	4977
0-100%	Single-Family Attached	Natural Gas	HI	Not Available	0	0	0	0	1	4.31533e-19	4.31565e-19	16.4934	155397
0-100%	Single-Family Attached	Natural Gas	HI	Owner	0	0.0192749	0.980725	0	0	4.56072e-55	4.33838e-58	3.26836e-19	2.94412e-15
0-100%	Single-Family Attached	Natural Gas	HI	Renter	0.0168624	0.0190981	0.96404	0	0	4.31533e-19	4.31565e-19	19.5859	127134
0-100%	Single-Family Attached	Natural Gas	IA	Not Available	0	0	0	0	1	5.42635e-38	5.90044e-38	3.99135e-21	1.74417e-17
0-100%	Single-Family Attached	Natural Gas	IA	Owner	0.00423753	0	0.995762	0	0	5.42635e-38	5.90044e-38	1.83602e-20	1.06283e-16
0-100%	Single-Family Attached	Natural Gas	IA	Renter	0	0	1	0	0	5.42635e-38	5.90044e-38	2.6609e-21	1.20737e-17
0-100%	Single-Family Attached	Natural Gas	ID	Not Available	0	0	0	0	1	0.0963531	204.239	4.2645	17784.9
0-100%	Single-Family Attached	Natural Gas	ID	Owner	0.00313314	0	0.996867	0	0	1.29287e-37	1.47087e-37	6.86654e-20	3.43752e-16
0-100%	Single-Family Attached	Natural Gas	ID	Renter	0	0	1	0	0	0.0963531	204.239	1.7058	4975.55
0-100%	Single-Family Attached	Natural Gas	IL	Not Available	0	0	0	0	1	0.332775	1685.22	1.07657	4981.95
0-100%	Single-Family Attached	Natural Gas	IL	Owner	0.0413473	0	0.958653	0	0	0.00699262	36.4613	0.449724	3878.17
0-100%	Single-Family Attached	Natural Gas	IL	Renter	0	0	1	0	0	0.24328	1225.92	0.808027	3727.93
0-100%	Single-Family Attached	Natural Gas	IN	Not Available	0	0	0	0	1	0.117217	318.796	0.562029	2405.91
0-100%	Single-Family Attached	Natural Gas	IN	Owner	0	0	1	0	0	0.00764843	21.7167	0.416598	3323.23
0-100%	Single-Family Attached	Natural Gas	IN	Renter	0	0	1	0	0	0.0649678	174.101	0.365499	1559.88
0-100%	Single-Family Attached	Natural Gas	KS	Not Available	0	0	0	0	1	0.154313	763.698	0.226397	1092.99
0-100%	Single-Family Attached	Natural Gas	KS	Owner	0	0.00261397	0.997386	0	0	8.20435e-38	8.63504e-38	1.10739e-20	7.08211e-17
0-100%	Single-Family Attached	Natural Gas	KS	Renter	0	0	1	0	0	0.154313	763.698	0.150931	756.605
0-100%	Single-Family Attached	Natural Gas	KY	Not Available	0	0	0	0	1	0.585088	1092.64	0.810365	1342.06
0-100%	Single-Family Attached	Natural Gas	KY	Owner	0	0	1	0	0	0.00776771	15.5993	0.372782	1291.15
0-100%	Single-Family Attached	Natural Gas	KY	Renter	0	0	1	0	0	0.457937	847.128	0.57083	1048.71
0-100%	Single-Family Attached	Natural Gas	LA	Not Available	0	0	0	0	1	0.0520864	154.349	1.0164	3787.4
0-100%	Single-Family Attached	Natural Gas	LA	Owner	0	0	1	0	0	4.78908e-38	5.21938e-38	9.77011e-20	7.10382e-16
0-100%	Single-Family Attached	Natural Gas	LA	Renter	0	0	1	0	0	0.0520864	154.349	0.831603	3131.81
0-100%	Single-Family Attached	Natural Gas	MA	Not Available	0	0	0	0	1	0.0430923	119.004	0.146269	353.555
0-100%	Single-Family Attached	Natural Gas	MA	Owner	0	0	1	0	0	0.0162543	38.0961	0.270846	642.906
0-100%	Single-Family Attached	Natural Gas	MA	Renter	0	0	1	0	0	0.00623696	22.4362	0.0750581	197.624
0-100%	Single-Family Attached	Natural Gas	MD	Not Available	0	0	0	0	1	0.419757	1614.04	0.396561	1535.14
0-100%	Single-Family Attached	Natural Gas	MD	Owner	0.0903124	0	0.909688	0	0	0.0489227	197.325	0.161767	804.379
0-100%	Single-Family Attached	Natural Gas	MD	Renter	0	0	1	0	0	0.181993	682.668	0.881171	4534.99
0-100%	Single-Family Attached	Natural Gas	ME	Not Available	0	0	0	0	1	7.91579e-38	7.77684e-38	4.09778e-20	1.15644e-16
0-100%	Single-Family Attached	Natural Gas	ME	Owner	0	0	1	0	0	7.91579e-38	7.77684e-38	1.34109e-19	3.71668e-16
0-100%	Single-Family Attached	Natural Gas	ME	Renter	0	0	1	0	0	7.91579e-38	7.77684e-38	4.84283e-20	1.48872e-16
0-100%	Single-Family Attached	Natural Gas	MI	Not Available	0	0	0	0	1	0.537311	2873.56	1.54563	7481.64
0-100%	Single-Family Attached	Natural Gas	MI	Owner	0	0	1	0	0	0.0122414	73.0849	0.700049	6314.54
0-100%	Single-Family Attached	Natural Gas	MI	Renter	0	0	1	0	0	0.387104	2030.1	1.14324	5517.11
0-100%	Single-Family Attached	Natural Gas	MN	Not Available	0	0	0	0	1	0.118452	460.998	0.351517	1652.1
0-100%	Single-Family Attached	Natural Gas	MN	Owner	0	0	1	0	0	3.67616e-38	3.9962e-38	1.50549e-20	9.37314e-17
0-100%	Single-Family Attached	Natural Gas	MN	Renter	0	0	1	0	0	0.118452	460.998	0.234345	1143.64
0-100%	Single-Family Attached	Natural Gas	MO	Not Available	0	0	0	0	1	0.337431	1841.07	0.332766	1931.47
0-100%	Single-Family Attached	Natural Gas	MO	Owner	0	0	1	0	0	0.111624	559.649	0.843954	6489.11
0-100%	Single-Family Attached	Natural Gas	MO	Renter	0	0	1	0	0	0.0605563	370.595	0.0995318	599.867
0-100%	Single-Family Attached	Natural Gas	MS	Not Available	0	0	0	0	1	0.120108	199.456	0.765169	1400.71
0-100%	Single-Family Attached	Natural Gas	MS	Owner	0	0.0479586	0.952041	0	0	0.0103179	5.88773	0.506138	1937.71
0-100%	Single-Family Attached	Natural Gas	MS	Renter	0	0	1	0	0	0.0497361	136.806	0.506963	1029.5
0-100%	Single-Family Attached	Natural Gas	MT	Not Available	0	0	0	0	1	0.0942836	209.31	6.28351	24668.2
0-100%	Single-Family Attached	Natural Gas	MT	Owner	0.0028499	0	0.99715	0	0	1.19311e-37	1.34073e-37	9.54177e-20	4.49664e-16
0-100%	Single-Family Attached	Natural Gas	MT	Renter	0	0	1	0	0	0.0942836	209.31	2.5134	6901.24
0-100%	Single-Family Attached	Natural Gas	NC	Not Available	0	0	0	0	1	0.314563	1655.15	1.54007	7954.88
0-100%	Single-Family Attached	Natural Gas	NC	Owner	0.0869858	0	0.913014	0	0	0.00433751	20.1412	0.0432444	217.687
0-100%	Single-Family Attached	Natural Gas	NC	Renter	0	0	1	0	0	0.24488	1310.13	1.02141	5321.68
0-100%	Single-Family Attached	Natural Gas	ND	Not Available	0	0	0	0	1	0.0696624	50.0427	0.291837	626.79
0-100%	Single-Family Attached	Natural Gas	ND	Owner	0	0	1	0	0	0.0300947	21.0139	0.869922	2475.02
0-100%	Single-Family Attached	Natural Gas	ND	Renter	0	0	1	0	0	0.00817345	6.20009	0.0684822	152.722
0-100%	Single-Family Attached	Natural Gas	NE	Not Available	0	0	0	0	1	0.0242967	61.4581	0.949926	3968.93
0-100%	Single-Family Attached	Natural Gas	NE	Owner	0.000474366	0.00247153	0.997054	0	0	9.27957e-38	8.96479e-38	1.66889e-19	9.23694e-16
0-100%	Single-Family Attached	Natural Gas	NE	Renter	0	0	1	0	0	0.0242967	61.4581	0.633284	2747.42
0-100%	Single-Family Attached	Natural Gas	NH	Not Available	0	0	0	0	1	0.0087969	13.5385	0.445885	1218.62
0-100%	Single-Family Attached	Natural Gas	NH	Owner	0	0	1	0	0	6.13172e-38	6.5777e-38	1.01715e-19	2.72992e-16
0-100%	Single-Family Attached	Natural Gas	NH	Renter	0	0	1	0	0	0.0087969	13.5385	0.526955	1568.75
0-100%	Single-Family Attached	Natural Gas	NJ	Not Available	0	0	0	0	1	0.30639	1840.69	0.919964	7134.17
0-100%	Single-Family Attached	Natural Gas	NJ	Owner	0	0	1	0	0	0.00277366	7.39152	0.121452	939.839
