Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	fallback_count	fallback_weight
Single-Family Detached	Electricity	DE	2010s	0.649116	0.325958	0	0.0249264	0	4	9436.25	118	831079
Single-Family Detached	Fuel Oil	DE	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Detached	Natural Gas	DE	2010s	0	1	0	0	0	12	26835.1	12	26835.1
Single-Family Detached	None	DE	2010s	0	0	0	0	1	0	0	13	129388
Single-Family Detached	Other Fuel	DE	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Detached	Propane	DE	2010s	0	0.819977	0	0.180023	0	1	2153.82	17	113158
Single-Family Detached	Wood	DE	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Detached	Electricity	DE	<1940	0.408405	0.373142	0.0742355	0.144218	0	0	0	44	307882
Single-Family Detached	Fuel Oil	DE	<1940	0	0.747184	0	0.252816	0	2	4851.68	12	60558.8
Single-Family Detached	Natural Gas	DE	<1940	0	0.782583	0	0.217417	0	3	6496.88	106	510445
Single-Family Detached	None	DE	<1940	0	0	0	0	1	0	0	11	84119.4
Single-Family Detached	Other Fuel	DE	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Single-Family Detached	Propane	DE	<1940	0	0.801773	0	0.198227	0	0	0	13	87072.6
Single-Family Detached	Wood	DE	<1940	0	0.0620835	0	0.937917	0	1	2373.83	19	74524
Mobile Home	Electricity	FL	1940s	0.387814	0.31745	0.0607151	0.23402	0	1	5401.23	64	150423
Mobile Home	Fuel Oil	FL	1940s	0	0.719231	0	0.280769	0	0	0	14	25450.2
Mobile Home	Natural Gas	FL	1940s	0	0.7713	0	0.2287	0	0	0	153	225978
Mobile Home	None	FL	1940s	0	0	0	0	1	0	0	11	32551.1
Mobile Home	Other Fuel	FL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Mobile Home	Propane	FL	1940s	0	0.801773	0	0.198227	0	0	0	13	33693.9
Mobile Home	Wood	FL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Mobile Home	Electricity	FL	1950s	0.519964	0.308532	0.0167519	0.154752	0	2	34052.2	71	690087
Mobile Home	Fuel Oil	FL	1950s	0	0.781935	0	0.218065	0	0	0	17	109258
Mobile Home	Natural Gas	FL	1950s	0	0.934974	0	0.065026	0	0	0	103	694380
Mobile Home	None	FL	1950s	0	0	0	0	1	0	0	15	153709
Mobile Home	Other Fuel	FL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Mobile Home	Propane	FL	1950s	0	0.751049	0	0.248951	0	0	0	23	151953
Mobile Home	Wood	FL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Mobile Home	Electricity	FL	1960s	0.630571	0.169326	0.0260395	0.174063	0	0	0	93	751435
Mobile Home	Fuel Oil	FL	1960s	0	0.801084	0	0.198916	0	0	0	15	97837
Mobile Home	Natural Gas	FL	1960s	0	0.935955	0	0.064045	0	0	0	102	648481
Mobile Home	None	FL	1960s	0	0	0	0	1	0	0	12	137486
Mobile Home	Other Fuel	FL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Mobile Home	Propane	FL	1960s	0	0.876811	0	0.123189	0	0	0	24	157979
Mobile Home	Wood	FL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Mobile Home	Electricity	FL	1970s	0.530889	0.377792	0	0.0913197	0	7	113305	24	238893
Mobile Home	Fuel Oil	FL	1970s	0	0.72345	0	0.27655	0	0	0	12	71350.7
Mobile Home	Natural Gas	FL	1970s	0	0.961062	0	0.0389384	0	0	0	84	501080
Mobile Home	None	FL	1970s	0	0	0	0	1	1	13024.8	16	167778
Mobile Home	Other Fuel	FL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Mobile Home	Propane	FL	1970s	0	0.601009	0	0.398991	0	1	13254.5	13	111447
Mobile Home	Wood	FL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Mobile Home	Electricity	FL	1980s	0.538883	0.256103	0	0.205014	0	4	59345.2	32	292260
Mobile Home	Fuel Oil	FL	1980s	0	0.726166	0	0.273834	0	0	0	24	153895
Mobile Home	Natural Gas	FL	1980s	0	0.965387	0	0.0346133	0	0	0	102	678565
Mobile Home	None	FL	1980s	0	0	0	0	1	2	26458.2	22	252978
Mobile Home	Other Fuel	FL	1980s	0	0.0846033	0	0.915397	0	0	0	11	72307.2
Mobile Home	Propane	FL	1980s	0	0.709096	0	0.290904	0	0	0	17	116396
Mobile Home	Wood	FL	1980s	0	0.0846033	0	0.915397	0	0	0	11	72307.2
Mobile Home	Electricity	FL	1990s	0.729099	0.270901	0	0	0	11	167766	11	167766
Mobile Home	Fuel Oil	FL	1990s	0	0.796669	0	0.203331	0	0	0	18	110781
Mobile Home	Natural Gas	FL	1990s	0	0.958399	0	0.0416014	0	0	0	142	992053
Mobile Home	None	FL	1990s	0	0	0	0	1	1	13705.6	22	256540
Mobile Home	Other Fuel	FL	1990s	0	0	0	1	0	0	0	10	69923.5
Mobile Home	Propane	FL	1990s	0	0.808671	0	0.191329	0	0	0	16	104904
Mobile Home	Wood	FL	1990s	0	0	0	1	0	0	0	10	69923.5
Mobile Home	Electricity	FL	2000s	0.497189	0.389674	0	0.113137	0	4	50646	28	231209
Mobile Home	Fuel Oil	FL	2000s	0	0.863429	0	0.136571	0	0	0	22	109272
Mobile Home	Natural Gas	FL	2000s	0	0.973171	0	0.026829	0	0	0	163	952168
Mobile Home	None	FL	2000s	0	0	0	0	1	1	12611.2	27	273149
Mobile Home	Other Fuel	FL	2000s	0	0	0	1	0	0	0	12	62893.2
Mobile Home	Propane	FL	2000s	0	0.846048	0	0.153952	0	0	0	19	96935.2
Mobile Home	Wood	FL	2000s	0	0	0	1	0	0	0	12	62893.2
Mobile Home	Electricity	FL	2010s	0.5481	0.370198	0.0817021	0	0	5	64553.7	17	156201
Mobile Home	Fuel Oil	FL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Mobile Home	Natural Gas	FL	2010s	0	0.979656	0	0.0203439	0	0	0	107	540890
Mobile Home	None	FL	2010s	0	0	0	0	1	0	0	16	146966
Mobile Home	Other Fuel	FL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Mobile Home	Propane	FL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Mobile Home	Wood	FL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Mobile Home	Electricity	FL	<1940	0.387814	0.31745	0.0607151	0.23402	0	1	13958	64	388728
Mobile Home	Fuel Oil	FL	<1940	0	0.719231	0	0.280769	0	0	0	14	65769.1
Mobile Home	Natural Gas	FL	<1940	0	0.7713	0	0.2287	0	0	0	153	583978
Mobile Home	None	FL	<1940	0	0	0	0	1	0	0	11	84119.4
Mobile Home	Other Fuel	FL	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Mobile Home	Propane	FL	<1940	0	0.801773	0	0.198227	0	0	0	13	87072.6
Mobile Home	Wood	FL	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Multi-Family with 2 - 4 Units	Electricity	FL	1940s	0.513706	0.157146	0	0.329148	0	1	3897.88	11	18007
Multi-Family with 2 - 4 Units	Fuel Oil	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	FL	1940s	0	0.430457	0	0.569543	0	0	0	11	13775.6
Multi-Family with 2 - 4 Units	None	FL	1940s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	FL	1950s	0.231791	0.409974	0	0.358235	0	1	14256.7	16	111695
Multi-Family with 2 - 4 Units	Fuel Oil	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	FL	1950s	0	0.531725	0	0.468275	0	0	0	18	90995.4
Multi-Family with 2 - 4 Units	None	FL	1950s	0	0	0	0	1	1	15899.8	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	FL	1960s	0.409018	0.374079	0.0373497	0.179554	0	2	25638.1	33	264855
Multi-Family with 2 - 4 Units	Fuel Oil	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Natural Gas	FL	1960s	0	0.959768	0	0.0402322	0	0	0	28	177902
Multi-Family with 2 - 4 Units	None	FL	1960s	0	0	0	0	1	0	0	26	412662
Multi-Family with 2 - 4 Units	Other Fuel	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Wood	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	FL	1970s	0.232106	0.47671	0.0630896	0.228094	0	4	49295.7	19	153508
Multi-Family with 2 - 4 Units	Fuel Oil	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Natural Gas	FL	1970s	0	0.759469	0	0.240531	0	0	0	16	101587
Multi-Family with 2 - 4 Units	None	FL	1970s	0	0	0	0	1	5	57638.3	18	295194
Multi-Family with 2 - 4 Units	Other Fuel	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Wood	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	FL	1980s	0.634373	0.265134	0	0.100493	0	4	48255.3	12	102043
Multi-Family with 2 - 4 Units	Fuel Oil	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Natural Gas	FL	1980s	0	0.905739	0	0.0942612	0	1	12495.2	22	191164
Multi-Family with 2 - 4 Units	None	FL	1980s	0	0	0	0	1	4	50420.4	18	260907
Multi-Family with 2 - 4 Units	Other Fuel	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Wood	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	FL	1990s	0.444783	0.37278	0.0510629	0.131374	0	4	57735.2	15	118173
Multi-Family with 2 - 4 Units	Fuel Oil	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Natural Gas	FL	1990s	0	0.866484	0	0.133516	0	1	12339.3	13	103560
Multi-Family with 2 - 4 Units	None	FL	1990s	0	0	0	0	1	0	0	12	190511
Multi-Family with 2 - 4 Units	Other Fuel	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Wood	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	FL	2000s	0.293993	0.507103	0.116409	0.0824952	0	5	56162.2	13	101828
Multi-Family with 2 - 4 Units	Fuel Oil	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Natural Gas	FL	2000s	0	0.989666	0	0.0103344	0	0	0	23	139669
Multi-Family with 2 - 4 Units	None	FL	2000s	0	0	0	0	1	2	24114.1	17	243021
Multi-Family with 2 - 4 Units	Other Fuel	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Propane	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Wood	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Electricity	FL	2010s	0.379277	0.48398	0	0.136743	0	1	10955.2	60	474882
Multi-Family with 2 - 4 Units	Fuel Oil	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Natural Gas	FL	2010s	0	0.892433	0	0.107567	0	0	0	17	129302
Multi-Family with 2 - 4 Units	None	FL	2010s	0	0	0	0	1	2	22851.4	12	111791
Multi-Family with 2 - 4 Units	Other Fuel	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Propane	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Wood	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Electricity	FL	<1940	0.513706	0.157146	0	0.329148	0	1	10073	11	46534.3
Multi-Family with 2 - 4 Units	Fuel Oil	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	FL	<1940	0	0.430457	0	0.569543	0	0	0	11	35599.4
Multi-Family with 2 - 4 Units	None	FL	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	FL	1940s	0.536867	0.249433	0	0.213701	0	0	0	26	33484.3
Multi-Family with 5+ Units	Fuel Oil	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	FL	1940s	0	0.268676	0	0.731324	0	0	0	17	15908.9
Multi-Family with 5+ Units	None	FL	1940s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	FL	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	FL	1950s	0.199669	0.260745	0	0.539586	0	1	14813.2	11	71653.9
Multi-Family with 5+ Units	Fuel Oil	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	FL	1950s	0	0.545147	0	0.454853	0	0	0	13	66795.1
Multi-Family with 5+ Units	None	FL	1950s	0	0	0	0	1	1	21141.7	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	FL	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	FL	1960s	0.419574	0.343479	0.0482591	0.188688	0	3	50892.1	25	204982
Multi-Family with 5+ Units	Fuel Oil	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	FL	1960s	0	0.977569	0	0.022431	0	1	12528.6	19	125237
Multi-Family with 5+ Units	None	FL	1960s	0	0	0	0	1	3	58652.4	26	412662
Multi-Family with 5+ Units	Other Fuel	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	FL	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	FL	1970s	0.425556	0.389492	0	0.184952	0	18	315453	18	315453
Multi-Family with 5+ Units	Fuel Oil	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	FL	1970s	0	0.655681	0	0.344319	0	0	0	11	70965.7
Multi-Family with 5+ Units	None	FL	1970s	0	0	0	0	1	13	237555	13	237555
Multi-Family with 5+ Units	Other Fuel	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	FL	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	FL	1980s	0.489854	0.283402	0	0.226743	0	10	168955	10	168955
Multi-Family with 5+ Units	Fuel Oil	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	FL	1980s	0	0.85365	0	0.14635	0	2	30992.8	14	123124
Multi-Family with 5+ Units	None	FL	1980s	0	0	0	0	1	10	168791	10	168791
Multi-Family with 5+ Units	Other Fuel	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	FL	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	FL	1990s	0.336427	0.466229	0.0260965	0.171247	0	5	91496.1	34	364869
Multi-Family with 5+ Units	Fuel Oil	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	FL	1990s	0	0.844303	0	0.155697	0	0	0	10	78422.2
Multi-Family with 5+ Units	None	FL	1990s	0	0	0	0	1	7	130173	12	190511
Multi-Family with 5+ Units	Other Fuel	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	FL	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	FL	2000s	0.335971	0.549157	0.0253404	0.0895316	0	9	140923	56	503859
Multi-Family with 5+ Units	Fuel Oil	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	FL	2000s	0	0.989382	0	0.0106182	0	1	17003.6	21	135935
Multi-Family with 5+ Units	None	FL	2000s	0	0	0	0	1	12	190258	12	190258
Multi-Family with 5+ Units	Other Fuel	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	FL	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	FL	2010s	0.397476	0.475862	0	0.126662	0	8	111293	52	418254
Multi-Family with 5+ Units	Fuel Oil	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	FL	2010s	0	0.88825	0	0.11175	0	2	31549	16	124463
Multi-Family with 5+ Units	None	FL	2010s	0	0	0	0	1	2	34635.6	12	111791
Multi-Family with 5+ Units	Other Fuel	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	FL	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	FL	<1940	0.536867	0.249433	0	0.213701	0	0	0	26	86531.1
Multi-Family with 5+ Units	Fuel Oil	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	FL	<1940	0	0.268676	0	0.731324	0	0	0	17	41112.3
Multi-Family with 5+ Units	None	FL	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	FL	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Single-Family Attached	Electricity	FL	1940s	0.373967	0.127346	0.011151	0.487536	0	1	2070.62	19	25883
Single-Family Attached	Fuel Oil	FL	1940s	0	0.719231	0	0.280769	0	0	0	14	25450.2
Single-Family Attached	Natural Gas	FL	1940s	0	0.692974	0	0.307026	0	0	0	47	28454.6
Single-Family Attached	None	FL	1940s	0	0	0	0	1	0	0	11	32551.1
Single-Family Attached	Other Fuel	FL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Propane	FL	1940s	0	0.801773	0	0.198227	0	0	0	13	33693.9
Single-Family Attached	Wood	FL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Electricity	FL	1950s	0.562421	0.317793	0.00577098	0.114014	0	0	0	67	637991
Single-Family Attached	Fuel Oil	FL	1950s	0	0.764685	0	0.235315	0	0	0	16	101249
Single-Family Attached	Natural Gas	FL	1950s	0	0.909206	0	0.0907939	0	0	0	14	58968
Single-Family Attached	None	FL	1950s	0	0	0	0	1	0	0	15	153709
Single-Family Attached	Other Fuel	FL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Propane	FL	1950s	0	0.751049	0	0.248951	0	0	0	23	151953
Single-Family Attached	Wood	FL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Electricity	FL	1960s	0.619284	0.174499	0.026835	0.179381	0	1	7773.5	90	729158
Single-Family Attached	Fuel Oil	FL	1960s	0	0.764321	0	0.235679	0	0	0	13	82575.6
Single-Family Attached	Natural Gas	FL	1960s	0	0.90787	0	0.0921305	0	0	0	16	61762.3
Single-Family Attached	None	FL	1960s	0	0	0	0	1	1	10568.4	12	137486
Single-Family Attached	Other Fuel	FL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Propane	FL	1960s	0	0.876811	0	0.123189	0	0	0	24	157979
Single-Family Attached	Wood	FL	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Electricity	FL	1970s	0.446793	0.475164	0	0.0780421	0	8	64797.5	23	138266
Single-Family Attached	Fuel Oil	FL	1970s	0	0.72345	0	0.27655	0	0	0	12	71350.7
Single-Family Attached	Natural Gas	FL	1970s	0	1	0	0	0	1	7377.43	11	51283.5
Single-Family Attached	None	FL	1970s	0	0	0	0	1	2	19189.3	15	154753
Single-Family Attached	Other Fuel	FL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Propane	FL	1970s	0	0.601009	0	0.398991	0	0	0	13	111447
Single-Family Attached	Wood	FL	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Electricity	FL	1980s	0.402333	0.474597	0.0249961	0.0980743	0	6	55628	38	203664
Single-Family Attached	Fuel Oil	FL	1980s	0	0.726166	0	0.273834	0	0	0	24	153895
Single-Family Attached	Natural Gas	FL	1980s	0	0.964395	0	0.0356047	0	0	0	22	123988
Single-Family Attached	None	FL	1980s	0	0	0	0	1	3	26684.6	20	226520
Single-Family Attached	Other Fuel	FL	1980s	0	0.0846033	0	0.915397	0	0	0	11	72307.2
Single-Family Attached	Propane	FL	1980s	0	0.757933	0	0.242067	0	0	0	12	78136.7
Single-Family Attached	Wood	FL	1980s	0	0.0994348	0	0.900565	0	0	0	10	61522
Single-Family Attached	Electricity	FL	1990s	0.521229	0.367284	0	0.111487	0	4	32750.3	25	140382
Single-Family Attached	Fuel Oil	FL	1990s	0	0.796669	0	0.203331	0	0	0	18	110781
Single-Family Attached	Natural Gas	FL	1990s	0	0.915751	0	0.084249	0	0	0	15	67695.5
Single-Family Attached	None	FL	1990s	0	0	0	0	1	5	51057.3	21	242834
Single-Family Attached	Other Fuel	FL	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Propane	FL	1990s	0	0.727519	0	0.272481	0	0	0	12	73660.9
Single-Family Attached	Wood	FL	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Electricity	FL	2000s	0.334492	0.576455	0	0.089053	0	13	111564	13	111564
Single-Family Attached	Fuel Oil	FL	2000s	0	0.863429	0	0.136571	0	0	0	22	109272
Single-Family Attached	Natural Gas	FL	2000s	0	1	0	0	0	0	0	37	164044
Single-Family Attached	None	FL	2000s	0	0	0	0	1	7	56210.7	25	249284
Single-Family Attached	Other Fuel	FL	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Attached	Propane	FL	2000s	0	0.828186	0	0.171814	0	0	0	17	86857.6
Single-Family Attached	Wood	FL	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Attached	Electricity	FL	2010s	0.573088	0.378121	0.0487912	0	0	7	50013.5	23	113503
Single-Family Attached	Fuel Oil	FL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Attached	Natural Gas	FL	2010s	0	0.943277	0	0.0567234	0	0	0	21	79966.5
Single-Family Attached	None	FL	2010s	0	0	0	0	1	2	16677.2	16	146966
Single-Family Attached	Other Fuel	FL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Attached	Propane	FL	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Attached	Wood	FL	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Attached	Electricity	FL	<1940	0.373967	0.127346	0.011151	0.487536	0	1	5350.95	19	66887.5
Single-Family Attached	Fuel Oil	FL	<1940	0	0.719231	0	0.280769	0	0	0	14	65769.1
Single-Family Attached	Natural Gas	FL	<1940	0	0.692974	0	0.307026	0	0	0	47	73533.1
Single-Family Attached	None	FL	<1940	0	0	0	0	1	0	0	11	84119.4
Single-Family Attached	Other Fuel	FL	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Single-Family Attached	Propane	FL	<1940	0	0.801773	0	0.198227	0	0	0	13	87072.6
Single-Family Attached	Wood	FL	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Single-Family Detached	Electricity	FL	1940s	0.367284	0.481212	0.0744255	0.077078	0	12	47201.1	12	47201.1
Single-Family Detached	Fuel Oil	FL	1940s	0	0.747184	0	0.252816	0	0	0	12	23434
Single-Family Detached	Natural Gas	FL	1940s	0	0.782583	0	0.217417	0	2	6723.73	106	197523
Single-Family Detached	None	FL	1940s	0	0	0	0	1	6	23803.9	11	32551.1
Single-Family Detached	Other Fuel	FL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Detached	Propane	FL	1940s	0	0.801773	0	0.198227	0	1	4138.97	13	33693.9
Single-Family Detached	Wood	FL	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Detached	Electricity	FL	1950s	0.384835	0.52779	0	0.0873749	0	23	302453	23	302453
Single-Family Detached	Fuel Oil	FL	1950s	0	0.758659	0	0.241341	0	0	0	15	98721.2
Single-Family Detached	Natural Gas	FL	1950s	0	0.937365	0	0.0626347	0	0	0	89	635412
Single-Family Detached	None	FL	1950s	0	0	0	0	1	1	9938.34	15	153709
Single-Family Detached	Other Fuel	FL	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Detached	Propane	FL	1950s	0	0.751049	0	0.248951	0	0	0	23	151953
